,created_at,tweet_content,keyword,user_location,entities
114,2021-05-10 14:49:25,"@pedrohcust @leomfermiano @paiNGamingBR @PSG_Talon ""Acabar logo isso aqui pq a Nike lançou um bootzin maneiro"" sksksksksksksksksksksksksksk",['Nike'],None,"{'hashtags': [], 'urls': [], 'user_mentions': [{'screen_name': 'pedrohcust', 'name': 'Pedro Henrique Custódio Filho', 'id': 102184268, 'id_str': '102184268', 'indices': [0, 11]}, {'screen_name': 'leomfermiano', 'name': 'Frio e Social Media', 'id': 1167075000609837056, 'id_str': '1167075000609837056', 'indices': [12, 25]}, {'screen_name': 'paiNGamingBR', 'name': 'paiN Gaming #PNGWIN 🇧🇷', 'id': 236112959, 'id_str': '236112959', 'indices': [26, 39]}, {'screen_name': 'PSG_Talon', 'name': 'PSG TALON #MSI2021', 'id': 1273533590882578434, 'id_str': '1273533590882578434', 'indices': [40, 50]}], 'symbols': []}"
115,2021-05-10 14:49:28,parceria PSG x Nike x Rexpeita foi oficialmente confirmado pra Dezembro de 2021 🧢🔥,['Nike'],None,"{'hashtags': [], 'urls': [], 'user_mentions': [], 'symbols': []}"
116,2021-05-10 14:49:29,""" Nike ou Adidas""

A sua mãe aquela gostosa ✌🏼",['Nike'],None,"{'hashtags': [], 'urls': [], 'user_mentions': [], 'symbols': []}"
117,2021-05-10 14:49:42,@Brendinhakonig NIKE 🙅🏿‍♂️ Esquece,['Nike'],"Lorena, Brasil","{'hashtags': [], 'urls': [], 'user_mentions': [{'screen_name': 'Brendinhakonig', 'name': 'Brendinha', 'id': 1274867376119590916, 'id_str': '1274867376119590916', 'indices': [0, 15]}], 'symbols': []}"
118,2021-05-10 14:49:44,"""nike ou adidas?""

você",['Nike'],🧢•🐇•🍸•🌵,"{'hashtags': [], 'urls': [], 'user_mentions': [], 'symbols': []}"
119,2021-05-10 14:49:47,paga minha compra na shein e eu digo se esperava ou não,['SHEIN'],"Curitiba, Brasil","{'hashtags': [], 'urls': [], 'user_mentions': [], 'symbols': []}"
120,2021-05-10 14:49:48,parceria PSG x Nike x Rexpeita foi oficialmente confirmado pra Dezembro de 2021 BonéFogo,['Nike'],mongol,"{'hashtags': [], 'urls': [], 'user_mentions': [], 'symbols': []}"
122,2021-05-10 14:49:50,Gente tô mt viciada na shein meu carrinho já passou de mil reais eu simplesmente quero TUDO,['SHEIN'],"Cerro Largo, Brasil","{'hashtags': [], 'urls': [], 'user_mentions': [], 'symbols': []}"
124,2021-05-10 14:49:59,meu sonho acabar logo o contrato do corinthians com a nike,['Nike'],‏زكواد,"{'hashtags': [], 'urls': [], 'user_mentions': [], 'symbols': []}"
125,2021-05-10 14:50:00,@reusccp eu escolheria facilmente nike no meu lugar,['Nike'],no coração dela,"{'hashtags': [], 'urls': [], 'user_mentions': [{'screen_name': 'reusccp', 'name': 'ؘluci #laraday', 'id': 1252233757, 'id_str': '1252233757', 'indices': [0, 8]}], 'symbols': []}"
126,2021-05-10 14:50:07,@LucasRampanellj sdds camisa rosa da nike,['Nike'],"Araraquara, Brasil","{'hashtags': [], 'urls': [], 'user_mentions': [{'screen_name': 'LucasRampanellj', 'name': 'Lucas X', 'id': 788473419511783424, 'id_str': '788473419511783424', 'indices': [0, 16]}], 'symbols': []}"
127,2021-05-10 14:50:17,"""nike ou adidas?""

seios",['Nike'],Astroworld,"{'hashtags': [], 'urls': [], 'user_mentions': [], 'symbols': []}"
128,2021-05-10 14:50:19,"eh como o brtt diz quando faz tiktok: ""hj larguei minha bih to solteiro pq ela pisou no meu yeezy, yeezy, nike jordan yeah so nao pisa no meu pé 😝😛🤑😎😎😎""",['Nike'],None,"{'hashtags': [], 'urls': [], 'user_mentions': [{'screen_name': 'stefaniecrdoso', 'name': 'ؘ', 'id': 1209166974997139456, 'id_str': '1209166974997139456', 'indices': [3, 18]}], 'symbols': []}"
130,2021-05-10 14:50:20,@_padueli @Victorgmo2_ @RicardoMenezess @RodrigoBuenoTV tu ja viu o preço de uma camisa da nike em reais?,['Nike'],None,"{'hashtags': [], 'urls': [], 'user_mentions': [{'screen_name': '_padueli', 'name': 'Gustavo Padueli', 'id': 1256419199938899975, 'id_str': '1256419199938899975', 'indices': [0, 9]}, {'screen_name': 'Victorgmo2_', 'name': 'Victorᶜᵃᵐ', 'id': 1274462174635753479, 'id_str': '1274462174635753479', 'indices': [10, 22]}, {'screen_name': 'RicardoMenezess', 'name': 'Ric@rdo 🔴⚫️', 'id': 90640755, 'id_str': '90640755', 'indices': [23, 39]}, {'screen_name': 'RodrigoBuenoTV', 'name': 'Rodrigo Bueno', 'id': 45385616, 'id_str': '45385616', 'indices': [40, 55]}], 'symbols': []}"
131,2021-05-10 14:50:21,o cartao da nubank eh tao bonito ne da vontade de gastar,['Nubank'],None,"{'hashtags': [], 'urls': [], 'user_mentions': [], 'symbols': []}"
133,2021-05-10 14:50:24,acho que vou comprar umas roupas na shein,['SHEIN'],na bosta,"{'hashtags': [], 'urls': [], 'user_mentions': [], 'symbols': []}"
134,2021-05-10 14:50:32,Tem uns shorts jeans da Shein que misericórdia KKKKKKKKKKK,['SHEIN'],"Rio de Janeiro, Brasil","{'hashtags': [], 'urls': [], 'user_mentions': [], 'symbols': []}"
135,2021-05-10 14:50:34,"O nubank negando uma compra pq excedeu 0,50$ do limite. Kkkkkkkkkkkkkk",['Nubank'],None,"{'hashtags': [], 'urls': [], 'user_mentions': [], 'symbols': []}"
136,2021-05-10 14:50:35,"@LuhQuennehen você pode ser minha assistente 🤪
pago 2 cent o dia
sim trabalho escravo que nem na shein",['SHEIN'],Loonaverse ,"{'hashtags': [], 'urls': [], 'user_mentions': [{'screen_name': 'LuhQuennehen', 'name': 'luh quennehen', 'id': 1205684381609799680, 'id_str': '1205684381609799680', 'indices': [0, 13]}], 'symbols': []}"
137,2021-05-10 14:50:36,"Ótimo que o @nubank resolveu ficar instável hoje, bem no dia de pagar boleto.",['Nubank'],None,"{'hashtags': [], 'urls': [], 'user_mentions': [{'screen_name': 'nubank', 'name': 'Nubank', 'id': 2319390320, 'id_str': '2319390320', 'indices': [12, 19]}], 'symbols': []}"
138,2021-05-10 14:50:44,"@vedovelli74 Eu to usando Nubank. 

uso as 2 contas la, inclusive. 

PJ e PF",['Nubank'],"Rio de Janeiro, Brasil","{'hashtags': [], 'urls': [], 'user_mentions': [{'screen_name': 'vedovelli74', 'name': 'Fabio Vedovelli', 'id': 1214613045986680839, 'id_str': '1214613045986680839', 'indices': [0, 12]}], 'symbols': []}"
140,2021-05-10 14:50:47,@isabollalauck mas a shein não é a terra do cropped e do shortinho???????????,['SHEIN'],None,"{'hashtags': [], 'urls': [], 'user_mentions': [{'screen_name': 'isabollalauck', 'name': '𝔟𝔢𝔩𝔩', 'id': 4691319571, 'id_str': '4691319571', 'indices': [0, 14]}], 'symbols': []}"
141,2021-05-10 14:50:53,@RodrigoBuenoTV Cadê o Corinthians com a Nike?,['Nike'],Minha Casa,"{'hashtags': [], 'urls': [], 'user_mentions': [{'screen_name': 'RodrigoBuenoTV', 'name': 'Rodrigo Bueno', 'id': 45385616, 'id_str': '45385616', 'indices': [0, 15]}], 'symbols': []}"
142,2021-05-10 14:50:57,"@vnrealcria Nao po, isso aí é um nike shox eu acho kkkkkkkkk",['Nike'],erre xota,"{'hashtags': [], 'urls': [], 'user_mentions': [{'screen_name': 'vnrealcria', 'name': 'vnsx D’Or🦦', 'id': 963166631236132864, 'id_str': '963166631236132864', 'indices': [0, 11]}], 'symbols': []}"
143,2021-05-10 14:50:57,"""Nike ou Adidas""

O seu pai aquele homao da porra👿😈",['Nike'],None,"{'hashtags': [], 'urls': [], 'user_mentions': [], 'symbols': []}"
144,2021-05-10 14:51:15,"@beautaefu Uso inter e nubank, os dois são muito bons, inter tem o app mais completo com diversas funcionalidades zero tarifas em tudo",['Nubank'],None,"{'hashtags': [], 'urls': [], 'user_mentions': [{'screen_name': 'beautaefu', 'name': 'Karina Yoon', 'id': 904906569061715968, 'id_str': '904906569061715968', 'indices': [0, 10]}], 'symbols': []}"
145,2021-05-10 14:51:20,nossa tava acontecendo babado c akendall mas eu tava falando de treta no fb da shein KKKKK,['SHEIN'],None,"{'hashtags': [], 'urls': [], 'user_mentions': [], 'symbols': []}"
148,2021-05-10 14:51:33,"As crianças tem pais e mães que ficam em cima. Frequentam a igreja. Mas trabalham 10h por dia. E a boca de fumo tá na porta. E o traficante tá portando AK47 e fazendo bonito. Pagando coca cola e esbanjando vida boa. 

É desleal.",['Coca cola'],"Rio Branco, Acre","{'hashtags': [], 'urls': [], 'user_mentions': [{'screen_name': 'olabocos', 'name': 'Debs', 'id': 958510631967129600, 'id_str': '958510631967129600', 'indices': [3, 12]}], 'symbols': []}"
149,2021-05-10 14:51:43,@AnaElza18 Estou usando a linha da boticário para cabelos oleosos e estou amando,['Boticário'],"Belo Horizonte, Brasil","{'hashtags': [], 'urls': [], 'user_mentions': [{'screen_name': 'AnaElza18', 'name': 'Ana Elza', 'id': 1244692316700499969, 'id_str': '1244692316700499969', 'indices': [0, 10]}], 'symbols': []}"
150,2021-05-10 14:51:43,viciada em comprar blazer......mal terminei uma compra na shein e já coloquei mais 4 blazers no carrinho,['SHEIN'],"Florianópolis, Brasil","{'hashtags': [], 'urls': [], 'user_mentions': [], 'symbols': []}"
151,2021-05-10 14:51:45,queria um xiaomi,['Xiaomi'],i would give anything to have at least one sec with 𝗺𝗶𝗻𝗵𝘆𝘂𝗸 and ask if he can cook for me.,"{'hashtags': [], 'urls': [], 'user_mentions': [], 'symbols': []}"
153,2021-05-10 14:52:02,"Atualização do caso @AliExpressBR 
Entrei em contato c o suporte, q falou em mudanças no app e me pediu um e-mail p fazer uma atualização. Disse q meu caso se resolveria em 24 a 48h e q eu tentasse novamente comprar neste prazo... o chat foi ambiguo, n sei se irão resolver de vdd",[],"gabs, lali & fer","{'hashtags': [], 'urls': [], 'user_mentions': [{'screen_name': 'amendoline', 'name': 'aline tem um autógrafo do yibo', 'id': 1128831450898456581, 'id_str': '1128831450898456581', 'indices': [3, 14]}, {'screen_name': 'AliExpressBR', 'name': 'AliExpress Brasil', 'id': 1243015536, 'id_str': '1243015536', 'indices': [36, 49]}], 'symbols': []}"
155,2021-05-10 14:52:03,"@SHEIN_official Shein, vamo web namorar?",['SHEIN'],None,"{'hashtags': [], 'urls': [], 'user_mentions': [{'screen_name': 'SHEIN_official', 'name': 'SHEIN', 'id': 554957168, 'id_str': '554957168', 'indices': [0, 15]}], 'symbols': []}"
158,2021-05-10 14:52:13,"então eu tô suplicando por ajuda porque eu corro risco de vida e eu preciso muito da ajuda de vocês para comprar os medicamentos eu não sei se eu vou aguentar ser forte...

🔴NUBANK PIX:
Nathalia.pessoa.2013@gmail.com

🔴PICPAY: @/Nahnathy

🔴 ITAU:
Agência: 8058
Conta: 18960-9",['Nubank'],Hogsmeade,"{'hashtags': [], 'urls': [], 'user_mentions': [{'screen_name': 'Nahnathy_', 'name': '⚠️AJUDE A NATHALIA⚠️', 'id': 1234008773167132672, 'id_str': '1234008773167132672', 'indices': [3, 13]}], 'symbols': []}"
160,2021-05-10 14:52:14,sem um puto no bolso e comprando roupa na shein,['SHEIN'],021,"{'hashtags': [], 'urls': [], 'user_mentions': [], 'symbols': []}"
161,2021-05-10 14:52:21,"não achei saúde mental no site da nike, vai tênis mesmo né",['Nike'],None,"{'hashtags': [], 'urls': [], 'user_mentions': [], 'symbols': []}"
162,2021-05-10 14:52:36,"@vidalet_ @v_montechiari Sim

Camisa do Flamengo da Uruguaiana 
Bermuda korova 
Tênis Nike",['Nike'],None,"{'hashtags': [], 'urls': [], 'user_mentions': [{'screen_name': 'vidalet_', 'name': 'ana bia', 'id': 1648549243, 'id_str': '1648549243', 'indices': [0, 9]}, {'screen_name': 'v_montechiari', 'name': 'Vince', 'id': 3971602077, 'id_str': '3971602077', 'indices': [10, 24]}], 'symbols': []}"
163,2021-05-10 14:52:36,nubank eu te amo mas qual o problema de deixar sacar sem pagar taxa? sou obrigada a abrir conta em outro lugar,['Nubank'],None,"{'hashtags': [], 'urls': [], 'user_mentions': [], 'symbols': []}"
164,2021-05-10 14:52:38,@sep_bella_ melhor q nike,['Nike'],errijota menóh,"{'hashtags': [], 'urls': [], 'user_mentions': [{'screen_name': 'sep_bella_', 'name': 'isa✨', 'id': 1187345880938098688, 'id_str': '1187345880938098688', 'indices': [0, 11]}], 'symbols': []}"
165,2021-05-10 14:52:44,"Se não existisse Coca-Cola minha missão de parar de tomar refrigerante seria muito mais fácil.
Não dá, éo GOAT dos refrigerantes",['Coca-cola'],"Sete Lagoas, Brasil","{'hashtags': [], 'urls': [], 'user_mentions': [], 'symbols': []}"
167,2021-05-10 14:52:59,comprei todo meu carrinho da shein e meu desânimo existencial não passou,['SHEIN'],None,"{'hashtags': [], 'urls': [], 'user_mentions': [], 'symbols': []}"
169,2021-05-10 14:53:03,ent💍vc💍 prefere 💍nike 💍?,['Nike'],"Santa Catarina, Brasil","{'hashtags': [], 'urls': [], 'user_mentions': [], 'symbols': []}"
170,2021-05-10 14:53:03,"@EmilioSandro3 @DaniellMrC E o POCO phone, que é o top da Xiaomi ele tem uma bateria de 7000 mah",['Xiaomi'],None,"{'hashtags': [], 'urls': [], 'user_mentions': [{'screen_name': 'EmilioSandro3', 'name': 'Sandro Emílio', 'id': 1048538688706269184, 'id_str': '1048538688706269184', 'indices': [0, 14]}, {'screen_name': 'DaniellMrC', 'name': 'mqo neoliberal', 'id': 107856897, 'id_str': '107856897', 'indices': [15, 26]}], 'symbols': []}"
172,2021-05-10 14:53:05,nike vem pro fluminense pfv,['Nike'],None,"{'hashtags': [], 'urls': [], 'user_mentions': [], 'symbols': []}"
173,2021-05-10 14:53:20,Hj vai ser só coca cola. Ressaca da desgrama vei,['Coca cola'],None,"{'hashtags': [], 'urls': [], 'user_mentions': [], 'symbols': []}"
174,2021-05-10 14:53:27,@nubank Estou monitorando!,['Nubank'],Rio de Janeiro - RJ,"{'hashtags': [], 'urls': [], 'user_mentions': [{'screen_name': 'nubank', 'name': 'Nubank', 'id': 2319390320, 'id_str': '2319390320', 'indices': [0, 7]}], 'symbols': []}"
175,2021-05-10 14:53:33,Minhas coisinhas da SHEIN e da beyoung estão chegando 🥳🥳🥳,['SHEIN'],Campina Grande do Sul,"{'hashtags': [], 'urls': [], 'user_mentions': [], 'symbols': []}"
176,2021-05-10 14:53:33,"não aguentei e comprei na SHEIN
esse é o tuíte",['SHEIN'],Brazil,"{'hashtags': [], 'urls': [], 'user_mentions': [], 'symbols': []}"
177,2021-05-10 14:53:36,@nubank e o roxinho no Apple Pay?,['Nubank'],"Sao Paulo, Brazil","{'hashtags': [], 'urls': [], 'user_mentions': [{'screen_name': 'nubank', 'name': 'Nubank', 'id': 2319390320, 'id_str': '2319390320', 'indices': [0, 7]}], 'symbols': []}"
178,2021-05-10 14:53:47,@sep_bella_ Nike sem pensar mto,['Nike'],None,"{'hashtags': [], 'urls': [], 'user_mentions': [{'screen_name': 'sep_bella_', 'name': 'isa✨', 'id': 1187345880938098688, 'id_str': '1187345880938098688', 'indices': [0, 11]}], 'symbols': []}"
179,2021-05-10 14:53:50,olhei shein curitiba no search e um monte de gente falando q ta esperando a mais de 10 dias 🤡 então eu dei foi sorte das outras vezes,['SHEIN'],baiana,"{'hashtags': [], 'urls': [], 'user_mentions': [], 'symbols': []}"
180,2021-05-10 14:53:56,ganhei um desodorante corporal e um perfume da boticário  tem um cheiro tão perfeito,['Boticário'],"Montenegro, Brasil","{'hashtags': [], 'urls': [], 'user_mentions': [], 'symbols': []}"
181,2021-05-10 14:53:58,"a saia q eu pedi da shein chegou mas a calça q eu pedi 20 dias antes ainda n, qual o sentido",['SHEIN'],"Cuiabá, Brasil","{'hashtags': [], 'urls': [], 'user_mentions': [], 'symbols': []}"
182,2021-05-10 14:54:00,só queria um cupom de frete grátis da shein,['SHEIN'],rj/ 🏳️‍🌈,"{'hashtags': [], 'urls': [], 'user_mentions': [], 'symbols': []}"
183,2021-05-10 14:54:02,@BrunodC72 E a Coca-Cola?,['Coca-cola'],"Los Angeles, CA","{'hashtags': [], 'urls': [], 'user_mentions': [{'screen_name': 'BrunodC72', 'name': 'Bruno de Carvalho', 'id': 93373635, 'id_str': '93373635', 'indices': [0, 10]}], 'symbols': []}"
185,2021-05-10 14:54:23,"@nubank O app ta apresentando instabilidade aqui, algum problema na plataforma ou devo me preocupar com o meu app e conta pessoal mesmo?",['Nubank'],"Belém, Brasil","{'hashtags': [], 'urls': [], 'user_mentions': [{'screen_name': 'nubank', 'name': 'Nubank', 'id': 2319390320, 'id_str': '2319390320', 'indices': [0, 7]}], 'symbols': []}"
187,2021-05-10 14:54:28,"Tô começando a semana com batata frita e Coca-Cola. 
Só Deus pode me julgar.",['Coca-cola'],"Rio Grande do Sul, Brasil","{'hashtags': [], 'urls': [], 'user_mentions': [], 'symbols': []}"
188,2021-05-10 14:54:35,@MauricioCola Incrível como a Nike sente prazer em CAGAR camisas. O aproveitamento é impressionante.,['Nike'],"Maceió, Brasil","{'hashtags': [], 'urls': [], 'user_mentions': [{'screen_name': 'MauricioCola', 'name': 'Маurício Simões ⭐', 'id': 230115217, 'id_str': '230115217', 'indices': [0, 13]}], 'symbols': []}"
189,2021-05-10 14:54:43,@g1 Legal q desse jeito o saque do @nubank vai poder der grátis finalmente. Ja era pros outros bancos.,['Nubank'],São Paulo,"{'hashtags': [], 'urls': [], 'user_mentions': [{'screen_name': 'g1', 'name': 'G1', 'id': 8802752, 'id_str': '8802752', 'indices': [0, 3]}, {'screen_name': 'nubank', 'name': 'Nubank', 'id': 2319390320, 'id_str': '2319390320', 'indices': [35, 42]}], 'symbols': []}"
190,2021-05-10 14:54:50,"- “Nike 12 mola é feio” 
por: Vans, usuário. Óleo sobre tela. 2021",['Nike'],"miss u, x ","{'hashtags': [], 'urls': [], 'user_mentions': [{'screen_name': 'PedroSeschini', 'name': '𝖕𝖊𝖉𝖗𝖔𝖘𝖊𝖘𝖈𝖍𝖎𝖓𝖎 🩸🐉', 'id': 4013112622, 'id_str': '4013112622', 'indices': [3, 17]}], 'symbols': []}"
191,2021-05-10 14:54:51,mn essa coleção nova da nike... 🥺,['Nike'],"Campinas, Brasil","{'hashtags': [], 'urls': [], 'user_mentions': [], 'symbols': []}"
192,2021-05-10 14:54:55,""" Nike ou Adidas""

Prefiro você 9vinha",['Nike'],017,"{'hashtags': [], 'urls': [], 'user_mentions': [], 'symbols': []}"
194,2021-05-10 14:55:10,@joaquim81590394 Sou da tike adidas tbm mas nike é mlr n tem jeito,['Nike'],None,"{'hashtags': [], 'urls': [], 'user_mentions': [{'screen_name': 'joaquim81590394', 'name': 'apenas', 'id': 1289691773636411392, 'id_str': '1289691773636411392', 'indices': [0, 16]}], 'symbols': []}"
195,2021-05-10 14:55:10,medo de comprar na shein e ser taxada,['SHEIN'],None,"{'hashtags': [], 'urls': [], 'user_mentions': [{'screen_name': '_coiimbraa', 'name': 'mandraka depressiva', 'id': 1283228221677461504, 'id_str': '1283228221677461504', 'indices': [3, 14]}], 'symbols': []}"
198,2021-05-10 14:55:40,apaixonada na minhas compras da shein!!!! 😍😍😍,['SHEIN'],None,"{'hashtags': [], 'urls': [], 'user_mentions': [], 'symbols': []}"
199,2021-05-10 14:56:15,"tenho mania de usar só as roupas que eu gosto, aí parece que só tenho elas",[],None,"{'hashtags': [], 'urls': [], 'user_mentions': [], 'symbols': []}"
200,2021-05-10 14:56:22,gente q horror meu professor usa adidas junto c nike💔💔💔💔💔💔,['Nike'],"Campina Grande, Brasil","{'hashtags': [], 'urls': [], 'user_mentions': [], 'symbols': []}"
201,2021-05-10 14:56:33,@meguii207 Prefiro Coca Cola,['Coca cola'],4490,"{'hashtags': [], 'urls': [], 'user_mentions': [{'screen_name': 'meguii207', 'name': 'Margarida', 'id': 1213236907095650304, 'id_str': '1213236907095650304', 'indices': [0, 10]}], 'symbols': []}"
202,2021-05-10 14:56:35,"Nossa, mas o @nubank ta só o pó da rabiola nessa segunda-feira hein?",['Nubank'],São Paulo,"{'hashtags': [], 'urls': [], 'user_mentions': [{'screen_name': 'nubank', 'name': 'Nubank', 'id': 2319390320, 'id_str': '2319390320', 'indices': [13, 20]}], 'symbols': []}"
203,2021-05-10 14:56:39,"Cês sabem onde eu encontro blusinha de gola alta por aqui?! Ok, gente. Eu sei que a SHEIN tem. Mas enfim. Algum lugar aqui vende?",['SHEIN'],022,"{'hashtags': [], 'urls': [], 'user_mentions': [], 'symbols': []}"
